Region,Product,Sales,Profit,Profit Margin
South,C,135,63.55,0.47074074074074074
North,B,493,208.42,0.42275862068965514
South,B,150,25.72,0.17146666666666666
East,A,63,24.59,0.39031746031746034
East,A,299,40.0,0.13377926421404682
North,A,199,40.93,0.205678391959799
South,B,79,8.25,0.10443037974683544
West,B,226,78.97,0.3494247787610619
South,A,420,67.45,0.1605952380952381
West,C,431,92.17,0.21385150812064965
East,A,191,57.13,0.2991099476439791
North,C,223,77.54,0.347713004484305
South,C,151,74.64,0.4943046357615894
North,B,265,115.02,0.4340377358490566
South,C,471,121.69,0.2583651804670913
West,C,151,70.18,0.46476821192052986
North,B,317,132.81,0.4189589905362776
South,B,190,34.51,0.18163157894736842
West,B,420,175.45,0.4177380952380952
South,A,334,41.87,0.12535928143712574
North,A,412,135.93,0.32992718446601943
South,A,390,169.24,0.433948717948718
North,C,190,19.66,0.10347368421052631
West,B,167,61.14,0.36610778443113773
West,A,258,77.7,0.30116279069767443
West,C,456,79.93,0.17528508771929827
East,A,440,119.61,0.2718409090909091
North,B,359,85.64,0.2385515320334262
South,A,234,69.51,0.29705128205128206
East,C,175,45.23,0.25845714285714283
West,B,51,24.52,0.4807843137254902
North,A,448,191.73,0.42796874999999995
East,A,236,62.15,0.26334745762711864
South,C,242,56.85,0.23491735537190084
North,A,464,99.69,0.21484913793103447
East,B,426,106.22,0.24934272300469484
East,A,281,124.49,0.44302491103202846
East,B,219,37.59,0.17164383561643837
East,C,393,154.9,0.394147582697201
West,C,86,28.26,0.3286046511627907
North,B,282,99.65,0.35336879432624113
East,B,244,55.31,0.22668032786885248
East,B,121,52.74,0.43586776859504134
South,A,233,108.37,0.4651072961373391
North,C,308,93.75,0.30438311688311687
North,A,353,36.04,0.10209631728045325
North,C,178,71.61,0.40230337078651685
West,B,202,97.75,0.4839108910891089
West,C,138,38.19,0.2767391304347826
East,B,244,24.97,0.1023360655737705
East,A,412,53.33,0.12944174757281554
North,A,285,103.85,0.3643859649122807
West,C,315,58.88,0.18692063492063493
North,A,219,37.52,0.17132420091324202
North,A,453,196.39,0.433532008830022
North,C,273,84.56,0.30974358974358973
North,C,484,49.56,0.10239669421487604
North,C,369,113.45,0.30745257452574526
North,A,467,62.67,0.13419700214132763
South,C,169,48.55,0.2872781065088757
South,A,403,63.79,0.158287841191067
East,B,214,40.73,0.1903271028037383
West,B,81,30.36,0.3748148148148148
South,A,319,122.98,0.38551724137931037
East,C,500,166.22,0.33244
North,A,307,145.81,0.4749511400651466
North,A,345,93.12,0.2699130434782609
South,A,495,150.12,0.3032727272727273
South,C,134,56.91,0.42470149253731343
South,A,336,142.43,0.42389880952380954
West,C,173,83.8,0.484393063583815
North,C,373,177.22,0.4751206434316354
North,C,201,21.62,0.10756218905472638
East,C,404,138.75,0.34344059405940597
East,B,133,35.75,0.26879699248120303
East,B,446,221.37,0.49634529147982065
East,C,495,96.59,0.19513131313131313
South,A,208,68.55,0.3295673076923077
West,B,95,29.12,0.3065263157894737
East,B,293,130.58,0.4456655290102389
East,B,394,108.67,0.27581218274111674
West,A,81,23.62,0.29160493827160494
East,C,467,68.77,0.14725910064239828
West,A,493,62.44,0.12665314401622718
South,B,191,61.36,0.3212565445026178
West,B,474,145.56,0.3070886075949367
East,B,396,85.3,0.2154040404040404
West,B,456,227.12,0.4980701754385965
North,C,406,115.78,0.28517241379310343
South,C,398,91.29,0.22937185929648243
South,B,445,85.17,0.1913932584269663
North,B,276,97.45,0.35307971014492756
South,B,195,93.74,0.4807179487179487
North,A,160,68.86,0.430375
West,A,232,100.91,0.43495689655172415
West,A,281,115.8,0.4120996441281139
East,B,263,47.83,0.18186311787072243
North,B,66,10.56,0.16
East,B,72,32.36,0.4494444444444444
North,B,473,99.58,0.21052854122621564
East,B,178,41.44,0.23280898876404493
West,B,485,237.5,0.4896907216494845
North,B,67,18.43,0.27507462686567163
East,C,306,150.51,0.4918627450980392
East,A,270,127.52,0.47229629629629627
South,A,317,44.22,0.13949526813880125
North,A,91,12.05,0.13241758241758242
South,B,457,80.77,0.17673960612691464
East,C,431,67.67,0.15700696055684454
East,C,218,33.43,0.15334862385321102
East,B,357,49.21,0.13784313725490197
North,C,383,123.9,0.3234986945169713
North,A,407,166.02,0.40791154791154793
East,C,396,59.96,0.15141414141414142
West,C,417,109.97,0.2637170263788969
North,C,154,25.37,0.16474025974025974
West,B,64,31.32,0.489375
East,B,151,69.13,0.4578145695364238
North,C,444,90.92,0.20477477477477476
West,C,68,28.4,0.41764705882352937
East,C,331,85.21,0.25743202416918426
East,A,215,30.78,0.14316279069767443
East,B,66,14.47,0.21924242424242424
East,C,113,41.88,0.3706194690265487
East,C,198,52.71,0.26621212121212123
West,A,497,161.04,0.32402414486921527
North,A,340,117.68,0.34611764705882353
North,B,51,19.54,0.38313725490196077
South,A,322,148.27,0.4604658385093168
East,A,204,28.55,0.13995098039215687
West,B,288,83.23,0.28899305555555554
East,C,373,107.75,0.28887399463806973
North,B,152,43.89,0.28875
West,C,229,30.65,0.13384279475982533
East,C,73,17.26,0.23643835616438358
North,A,434,91.6,0.21105990783410136
West,A,467,173.61,0.37175588865096365
South,B,500,218.98,0.43795999999999996
North,B,76,9.51,0.12513157894736843
West,A,88,35.08,0.3986363636363636
South,B,432,168.62,0.3903240740740741
South,B,81,9.2,0.11358024691358024
East,C,449,81.75,0.18207126948775057
East,C,365,68.92,0.1888219178082192
East,C,344,68.54,0.19924418604651165
North,A,414,102.38,0.24729468599033816
West,A,414,42.69,0.1031159420289855
South,C,186,78.45,0.42177419354838713
West,B,384,137.69,0.35856770833333335
North,B,442,107.27,0.24269230769230768
South,A,366,76.77,0.20975409836065573
North,B,451,156.32,0.34660753880266076
East,A,184,42.93,0.23331521739130434
West,A,325,79.87,0.24575384615384616
South,C,222,85.65,0.3858108108108108
East,A,81,33.33,0.41148148148148145
South,A,287,103.44,0.360418118466899
East,A,228,94.88,0.416140350877193
North,A,170,76.24,0.44847058823529407
East,A,343,66.81,0.19478134110787174
South,B,240,51.57,0.214875
East,C,272,71.48,0.26279411764705884
North,A,210,97.14,0.4625714285714286
South,A,472,95.76,0.2028813559322034
North,C,246,83.93,0.3411788617886179
North,A,347,90.15,0.25979827089337176
South,A,172,72.79,0.4231976744186047
West,C,338,76.66,0.22680473372781065
West,B,60,25.95,0.4325
North,A,383,61.36,0.1602088772845953
South,C,217,73.5,0.3387096774193548
North,B,361,39.21,0.10861495844875346
East,C,413,100.3,0.24285714285714285
West,B,249,99.76,0.40064257028112454
West,A,132,25.9,0.1962121212121212
South,B,206,65.19,0.31645631067961166
East,B,341,77.88,0.22838709677419353
West,A,228,109.26,0.4792105263157895
West,A,246,90.22,0.3667479674796748
South,C,226,23.78,0.1052212389380531
West,C,303,68.54,0.22620462046204623
North,B,228,98.27,0.43100877192982456
West,C,427,127.79,0.29927400468384074
North,A,466,175.73,0.37710300429184546
North,B,70,10.54,0.15057142857142855
West,B,253,89.29,0.3529249011857708
West,C,108,46.68,0.43222222222222223
North,B,479,99.45,0.20762004175365345
East,C,259,37.17,0.14351351351351352
North,A,329,111.33,0.3383890577507599
North,B,412,43.58,0.1057766990291262
North,C,236,89.47,0.37911016949152543
East,C,102,40.62,0.398235294117647
West,A,149,71.49,0.47979865771812075
East,A,407,91.56,0.22496314496314496
North,B,68,13.92,0.20470588235294118
South,A,409,136.95,0.334841075794621
North,A,66,29.32,0.44424242424242427
West,C,479,171.81,0.3586847599164927
South,C,362,91.04,0.25149171270718235
North,B,436,135.5,0.31077981651376146
South,B,257,92.13,0.3584824902723735
West,C,100,28.43,0.2843
East,C,446,48.96,0.10977578475336323
North,A,120,26.99,0.22491666666666665
South,A,458,162.88,0.35563318777292574
North,A,333,43.07,0.12933933933933933
West,A,430,165.18,0.38413953488372093
South,B,364,89.34,0.24543956043956044
West,B,83,14.21,0.17120481927710846
North,A,469,146.47,0.31230277185501065
West,A,364,138.08,0.37934065934065936
West,A,342,158.81,0.46435672514619886
West,B,172,43.25,0.251453488372093
East,A,252,74.77,0.2967063492063492
East,C,187,82.26,0.4398930481283423
North,B,280,45.65,0.16303571428571428
West,B,376,140.49,0.37364361702127663
East,B,446,207.33,0.46486547085201796
South,A,472,110.34,0.23377118644067799
West,B,180,85.61,0.4756111111111111
South,C,78,13.48,0.17282051282051283
East,A,199,44.08,0.2215075376884422
South,C,119,29.69,0.24949579831932775
North,A,351,112.85,0.3215099715099715
South,A,166,44.42,0.26759036144578313
East,C,140,14.86,0.10614285714285714
South,C,491,169.07,0.34433808553971484
North,C,161,73.92,0.45913043478260873
South,B,450,173.25,0.385
East,B,52,24.8,0.47692307692307695
West,C,96,31.59,0.3290625
East,A,224,78.56,0.3507142857142857
North,C,409,77.0,0.1882640586797066
South,B,86,32.18,0.3741860465116279
North,C,213,61.72,0.28976525821596244
North,B,225,71.09,0.31595555555555555
South,C,207,54.96,0.2655072463768116
South,B,178,51.0,0.28651685393258425
North,B,287,123.79,0.4313240418118467
West,A,85,34.6,0.4070588235294118
North,A,153,56.32,0.3681045751633987
South,A,343,85.22,0.24845481049562682
South,C,169,39.61,0.23437869822485208
North,C,87,31.87,0.3663218390804598
South,C,153,23.94,0.15647058823529414
South,B,297,117.5,0.3956228956228956
West,C,387,142.19,0.3674160206718346
South,C,103,11.74,0.11398058252427185
West,C,424,185.46,0.4374056603773585
West,C,344,153.9,0.4473837209302326
South,A,174,43.4,0.24942528735632183
West,B,80,35.28,0.441
South,C,314,70.72,0.22522292993630572
South,C,245,26.7,0.1089795918367347
West,B,330,42.19,0.12784848484848485
West,B,182,23.04,0.1265934065934066
West,A,321,41.03,0.12781931464174456
East,C,419,182.67,0.4359665871121718
West,A,390,162.69,0.41715384615384615
South,B,486,156.01,0.3210082304526749
East,B,361,107.47,0.2977008310249307
West,A,224,27.13,0.12111607142857142
South,B,418,108.17,0.2587799043062201
East,B,442,85.52,0.1934841628959276
North,B,252,45.42,0.18023809523809525
East,A,457,91.01,0.19914660831509848
West,A,98,21.38,0.21816326530612243
South,C,294,35.18,0.11965986394557823
West,C,129,45.04,0.3491472868217054
South,B,322,79.84,0.2479503105590062
North,A,352,131.37,0.3732102272727273
West,C,291,140.31,0.48216494845360824
South,A,103,47.65,0.46262135922330094
East,B,448,161.65,0.3608258928571429
East,C,126,27.21,0.21595238095238095
South,B,134,50.32,0.3755223880597015
North,A,55,20.64,0.37527272727272726
West,A,216,64.11,0.29680555555555554
West,A,201,20.47,0.1018407960199005
East,B,291,109.3,0.37560137457044673
South,A,207,33.24,0.16057971014492756
South,C,178,20.52,0.1152808988764045
North,A,405,197.88,0.4885925925925926
East,A,197,67.92,0.3447715736040609
North,A,161,30.04,0.186583850931677
North,C,163,16.73,0.10263803680981595
South,C,181,51.32,0.2835359116022099
West,C,349,71.86,0.2059025787965616
North,A,311,125.42,0.40327974276527334
South,A,154,75.94,0.4931168831168831
North,C,140,35.91,0.25649999999999995
East,B,222,75.25,0.33896396396396394
West,A,357,154.9,0.4338935574229692
North,C,254,100.61,0.3961023622047244
South,B,447,139.63,0.31237136465324383
North,B,410,95.59,0.23314634146341465
South,C,302,90.5,0.2996688741721854
North,A,399,41.64,0.1043609022556391
North,B,236,44.03,0.1865677966101695
South,B,220,92.29,0.41950000000000004
South,A,147,38.85,0.2642857142857143
South,C,500,99.34,0.19868
South,B,346,141.51,0.40898843930635836
South,B,436,53.35,0.12236238532110091
South,B,283,95.85,0.33869257950530035
North,A,400,198.92,0.49729999999999996
West,A,266,98.37,0.369812030075188
West,B,387,97.02,0.25069767441860463
West,B,142,54.26,0.38211267605633803
North,B,277,133.11,0.4805415162454874
North,C,490,141.27,0.28830612244897963
South,A,122,47.62,0.390327868852459
South,C,383,58.94,0.15389033942558747
North,C,346,80.88,0.233757225433526
North,C,51,23.28,0.45647058823529413
South,B,358,98.85,0.27611731843575416
South,C,399,95.65,0.23972431077694237
North,A,348,114.56,0.3291954022988506
South,A,139,52.94,0.38086330935251794
South,A,243,25.35,0.10432098765432099
North,C,142,15.66,0.11028169014084507
North,B,158,26.48,0.16759493670886078
East,A,316,106.81,0.33800632911392403
North,B,127,14.0,0.11023622047244094
North,C,150,63.28,0.42186666666666667
West,C,157,19.08,0.12152866242038216
North,C,474,52.77,0.11132911392405063
South,C,149,48.94,0.3284563758389262
South,B,436,215.15,0.4934633027522936
North,B,408,56.29,0.1379656862745098
North,B,96,10.46,0.10895833333333334
East,A,140,22.81,0.16292857142857142
North,B,376,177.25,0.4714095744680851
West,A,490,62.32,0.12718367346938775
West,C,497,196.5,0.3953722334004024
South,B,408,92.31,0.22625
West,A,390,97.87,0.250948717948718
North,A,492,124.59,0.2532317073170732
South,B,442,119.19,0.2696606334841629
South,C,204,23.23,0.11387254901960785
East,A,328,73.87,0.22521341463414635
East,A,90,16.36,0.18177777777777776
East,A,406,173.93,0.42839901477832515
North,C,138,24.09,0.17456521739130434
East,A,275,42.4,0.15418181818181817
East,B,110,26.88,0.24436363636363637
North,A,339,167.66,0.4945722713864307
West,C,363,56.98,0.15696969696969695
East,C,195,91.74,0.47046153846153843
East,B,229,50.06,0.21860262008733625
West,C,267,87.39,0.32730337078651683
South,B,68,32.82,0.48264705882352943
North,A,55,19.8,0.36
South,A,112,55.86,0.49874999999999997
South,A,374,99.81,0.2668716577540107
East,B,59,22.45,0.3805084745762712
West,B,119,14.3,0.12016806722689076
North,B,310,80.11,0.2584193548387097
East,C,222,99.19,0.4468018018018018
South,A,337,45.23,0.13421364985163203
West,C,64,21.24,0.331875
East,C,60,28.96,0.4826666666666667
North,B,405,41.85,0.10333333333333333
East,C,254,106.04,0.41748031496062993
North,A,83,30.4,0.36626506024096384
East,C,173,32.21,0.1861849710982659
West,B,215,83.06,0.38632558139534884
East,A,462,195.0,0.42207792207792205
East,A,169,24.04,0.14224852071005917
South,A,359,93.91,0.2615877437325905
West,A,161,32.9,0.2043478260869565
South,C,358,148.18,0.41391061452513966
West,C,242,47.53,0.19640495867768595
East,C,348,130.69,0.3755459770114942
West,B,268,40.61,0.15152985074626865
East,B,475,205.56,0.4327578947368421
East,A,440,45.48,0.10336363636363635
East,A,221,67.65,0.3061085972850679
West,C,444,177.24,0.3991891891891892
South,B,201,46.49,0.23129353233830846
West,A,328,146.03,0.4452134146341463
East,A,101,38.95,0.38564356435643565
South,B,496,194.42,0.3919758064516129
North,A,177,28.38,0.16033898305084746
South,C,421,53.51,0.1271021377672209
South,A,161,33.34,0.20708074534161494
West,B,481,195.3,0.4060291060291061
West,B,304,134.24,0.44157894736842107
West,C,157,72.35,0.46082802547770696
West,A,144,63.22,0.4390277777777778
North,A,487,110.01,0.22589322381930185
East,A,117,53.17,0.4544444444444445
North,A,165,23.9,0.14484848484848484
East,C,221,84.38,0.3818099547511312
West,C,308,37.45,0.1215909090909091
South,B,61,28.29,0.4637704918032787
West,A,362,53.54,0.14790055248618783
North,C,479,83.59,0.17450939457202505
South,C,448,60.51,0.13506696428571427
East,B,196,25.69,0.1310714285714286
East,B,409,125.03,0.30569682151589245
West,A,409,159.24,0.3893398533007335
West,C,278,40.2,0.1446043165467626
East,C,385,127.61,0.33145454545454545
East,C,246,64.89,0.26378048780487806
West,C,56,12.84,0.2292857142857143
East,C,101,49.22,0.4873267326732673
South,C,112,25.99,0.23205357142857141
South,C,324,54.49,0.16817901234567903
West,B,212,37.98,0.1791509433962264
East,B,498,194.27,0.39010040160642573
West,A,393,152.07,0.38694656488549617
East,A,395,123.13,0.31172151898734174
South,A,61,25.77,0.42245901639344263
South,A,317,134.14,0.4231545741324921
East,A,353,117.73,0.3335127478753541
East,C,403,160.52,0.39831265508684865
West,A,491,156.56,0.31885947046843177
East,B,351,60.23,0.1715954415954416
South,A,458,222.48,0.485764192139738
East,A,176,36.6,0.20795454545454548
North,A,106,52.61,0.4963207547169811
South,C,164,18.04,0.11
North,A,175,41.34,0.23622857142857145
North,C,402,52.24,0.1299502487562189
North,C,338,166.31,0.4920414201183432
West,A,321,127.75,0.39797507788161995
West,A,401,66.22,0.16513715710723192
South,C,258,56.69,0.21972868217054262
West,A,472,148.84,0.31533898305084745
East,B,219,59.27,0.2706392694063927
West,B,364,109.45,0.3006868131868132
North,B,97,46.58,0.4802061855670103
South,C,203,91.14,0.4489655172413793
North,A,291,112.8,0.38762886597938145
North,C,313,120.96,0.38645367412140574
South,C,404,63.52,0.15722772277227723
West,A,427,44.75,0.10480093676814989
South,A,426,143.57,0.337018779342723
East,C,464,174.3,0.37564655172413797
West,A,408,47.03,0.11526960784313726
West,B,477,136.59,0.28635220125786165
North,A,64,31.49,0.49203125
South,B,150,18.42,0.1228
West,B,298,124.71,0.418489932885906
North,A,437,146.39,0.3349885583524027
North,C,283,68.59,0.24236749116607775
North,C,242,83.33,0.3443388429752066
South,C,163,24.98,0.1532515337423313
South,C,122,48.43,0.3969672131147541
East,B,117,55.55,0.47478632478632476
West,C,247,89.66,0.362995951417004
East,C,89,12.48,0.1402247191011236
South,A,364,135.67,0.3727197802197802
South,B,92,23.76,0.25826086956521743
West,B,90,23.96,0.26622222222222225
North,C,65,16.01,0.24630769230769234
East,B,295,111.62,0.3783728813559322
South,B,455,211.29,0.46437362637362634
South,C,58,19.29,0.3325862068965517
North,A,351,105.1,0.29943019943019944
West,C,118,29.36,0.2488135593220339
South,C,349,118.08,0.33833810888252147
West,A,276,123.1,0.44601449275362315
West,A,442,176.65,0.3996606334841629
West,C,453,123.63,0.2729139072847682
East,C,332,81.49,0.24545180722891566
North,B,359,47.94,0.1335376044568245
South,C,358,133.17,0.37198324022346363
West,A,353,159.92,0.4530311614730878
East,C,487,172.46,0.35412731006160164
East,C,359,118.93,0.3312813370473538
East,A,142,58.57,0.4124647887323944
South,A,219,51.14,0.23351598173515983
North,A,373,54.57,0.14630026809651475
East,A,449,62.17,0.13846325167037862
North,C,291,32.15,0.11048109965635738
West,A,339,76.49,0.22563421828908553
West,A,453,197.31,0.4355629139072848
North,B,262,38.38,0.1464885496183206
North,C,301,119.48,0.3969435215946844
East,A,261,109.29,0.4187356321839081
East,B,202,98.51,0.4876732673267327
North,B,207,65.75,0.3176328502415459
West,A,268,82.9,0.30932835820895527
South,B,211,72.91,0.34554502369668244
South,C,469,74.57,0.15899786780383793
South,B,483,165.56,0.3427743271221532
East,C,246,79.19,0.32191056910569105
East,B,305,108.39,0.35537704918032786
South,C,274,47.57,0.17361313868613137
West,C,188,43.33,0.23047872340425532
East,A,326,69.96,0.21460122699386502
West,A,229,39.43,0.1721834061135371
East,B,486,78.3,0.1611111111111111
South,C,103,48.27,0.46864077669902915
North,B,77,21.65,0.2811688311688311
East,C,245,101.27,0.4133469387755102
North,A,264,35.08,0.13287878787878787
West,C,277,127.71,0.46104693140794223
South,C,471,156.52,0.33231422505307856
North,C,351,84.37,0.24037037037037037
West,B,186,85.59,0.4601612903225807
East,A,97,11.36,0.11711340206185566
East,C,444,168.75,0.38006756756756754
South,B,124,46.78,0.37725806451612903
East,A,424,133.47,0.3147877358490566
South,A,235,103.99,0.4425106382978723
South,B,191,85.09,0.4454973821989529
West,B,134,63.46,0.4735820895522388
South,A,229,46.46,0.202882096069869
West,A,242,80.55,0.3328512396694215
North,C,498,165.49,0.3323092369477912
South,A,116,26.53,0.22870689655172416
East,C,203,79.71,0.39266009852216743
East,A,331,65.34,0.19740181268882176
South,C,75,14.76,0.1968
South,B,120,46.92,0.391
East,A,444,130.62,0.2941891891891892
West,C,304,102.5,0.3371710526315789
East,C,67,19.15,0.28582089552238804
West,C,165,31.09,0.1884242424242424
North,B,244,28.29,0.11594262295081967
West,A,89,36.58,0.4110112359550562
South,A,340,36.08,0.10611764705882352
West,C,244,67.68,0.2773770491803279
North,B,55,11.76,0.21381818181818182
North,C,220,99.73,0.45331818181818184
West,A,281,84.02,0.2990035587188612
North,B,337,101.1,0.3
South,A,189,39.24,0.20761904761904762
South,C,227,41.9,0.18458149779735683
South,B,456,185.97,0.40782894736842107
East,B,178,54.38,0.3055056179775281
North,B,457,66.36,0.14520787746170677
East,A,246,40.57,0.16491869918699187
North,C,190,64.26,0.3382105263157895
East,B,198,57.79,0.2918686868686869
North,A,202,68.92,0.3411881188118812
South,A,319,150.8,0.4727272727272728
South,C,229,60.96,0.2662008733624454
North,C,491,218.67,0.44535641547861504
South,A,109,40.14,0.36825688073394497
North,C,243,32.53,0.13386831275720165
West,B,148,46.38,0.3133783783783784
North,C,381,165.63,0.4347244094488189
East,B,178,40.35,0.226685393258427
West,C,147,63.51,0.4320408163265306
South,B,260,124.56,0.47907692307692307
North,B,289,89.77,0.3106228373702422
East,C,278,102.68,0.36935251798561153
West,B,332,65.5,0.19728915662650603
North,A,135,32.01,0.2371111111111111
North,B,111,55.33,0.49846846846846843
East,A,324,39.87,0.12305555555555554
South,C,340,58.46,0.17194117647058824
West,A,299,63.88,0.2136454849498328
East,A,352,145.45,0.4132102272727272
South,A,101,45.12,0.4467326732673267
North,C,102,40.47,0.3967647058823529
North,A,475,88.46,0.18623157894736841
South,B,420,108.2,0.25761904761904764
North,C,248,50.22,0.20249999999999999
East,A,376,111.4,0.29627659574468085
South,C,283,133.66,0.4722968197879859
South,C,466,115.11,0.24701716738197424
West,C,182,66.23,0.3639010989010989
West,B,439,198.34,0.4517995444191344
South,A,425,46.38,0.10912941176470589
South,B,488,138.71,0.28424180327868853
West,B,84,17.59,0.2094047619047619
East,A,120,33.27,0.27725000000000005
North,A,264,45.14,0.1709848484848485
South,B,85,13.12,0.15435294117647058
West,C,445,119.95,0.26955056179775283
South,B,143,20.4,0.14265734265734265
South,B,257,100.51,0.39108949416342415
North,B,236,98.46,0.4172033898305085
South,C,319,42.81,0.13420062695924764
North,C,318,50.55,0.1589622641509434
East,C,301,124.07,0.4121926910299003
East,B,103,47.98,0.46582524271844655
West,C,460,127.15,0.2764130434782609
South,A,347,45.7,0.13170028818443805
South,A,273,42.58,0.15597069597069596
South,A,280,117.29,0.4188928571428572
East,A,470,192.59,0.4097659574468085
West,B,158,59.81,0.3785443037974684
South,B,93,21.77,0.23408602150537633
West,B,302,123.92,0.41033112582781456
South,C,236,114.46,0.485
North,C,473,220.01,0.46513742071881603
East,C,499,103.84,0.20809619238476953
West,B,234,82.26,0.3515384615384616
North,C,208,38.77,0.18639423076923078
South,B,301,75.87,0.2520598006644518
West,A,414,101.62,0.24545893719806763
West,C,257,40.9,0.15914396887159532
West,A,321,37.47,0.11672897196261682
North,B,478,180.59,0.3778033472803347
East,A,249,92.29,0.3706425702811245
North,B,443,138.5,0.3126410835214447
East,A,307,124.77,0.4064169381107492
East,B,72,35.8,0.4972222222222222
South,A,354,44.59,0.12596045197740113
South,A,140,38.47,0.2747857142857143
South,B,266,119.85,0.45056390977443606
West,B,186,34.15,0.1836021505376344
West,C,283,56.0,0.1978798586572438
South,C,367,153.92,0.41940054495912804
North,A,296,41.19,0.13915540540540539
North,B,291,134.93,0.4636769759450172
South,A,171,18.68,0.10923976608187135
East,B,312,130.61,0.4186217948717949
South,B,176,66.41,0.37732954545454545
West,A,322,147.27,0.457360248447205
North,A,477,120.64,0.2529140461215933
West,C,350,59.93,0.17122857142857142
East,B,264,85.3,0.3231060606060606
South,B,280,73.41,0.2621785714285714
South,B,64,28.43,0.44421875
South,A,104,49.72,0.47807692307692307
North,B,156,24.98,0.16012820512820514
West,B,455,92.88,0.20413186813186812
South,C,412,71.44,0.17339805825242718
North,B,88,34.98,0.39749999999999996
North,A,126,37.94,0.3011111111111111
North,A,391,170.05,0.43491048593350384
West,A,340,74.43,0.21891176470588236
South,C,300,112.7,0.37566666666666665
East,A,138,34.51,0.2500724637681159
West,A,160,58.65,0.3665625
North,A,394,150.27,0.38139593908629443
West,A,90,25.74,0.286
East,B,268,108.48,0.4047761194029851
North,A,168,80.69,0.48029761904761903
South,C,397,188.34,0.4744080604534005
West,C,89,24.49,0.2751685393258427
North,A,64,7.54,0.1178125
North,B,219,73.26,0.3345205479452055
East,C,326,86.48,0.2652760736196319
West,A,135,38.21,0.28303703703703703
North,A,364,146.97,0.40376373626373624
East,C,280,81.8,0.29214285714285715
North,B,271,82.09,0.30291512915129154
North,A,244,47.53,0.19479508196721312
North,C,52,11.46,0.2203846153846154
North,C,194,77.9,0.40154639175257734
South,B,333,119.57,0.35906906906906905
East,A,161,66.65,0.4139751552795031
South,B,118,15.73,0.13330508474576272
South,A,424,124.26,0.29306603773584905
East,B,466,163.21,0.35023605150214593
East,A,476,89.91,0.18888655462184872
South,A,214,57.69,0.26957943925233646
East,C,226,79.53,0.35190265486725664
West,A,302,149.19,0.4940066225165563
West,B,136,49.6,0.3647058823529412
North,C,400,183.46,0.45865
South,B,388,174.18,0.4489175257731959
West,A,376,179.74,0.47803191489361707
South,B,349,150.94,0.43249283667621774
East,A,369,100.64,0.2727371273712737
East,C,273,121.39,0.44465201465201465
North,A,167,62.61,0.37491017964071854
West,A,204,42.58,0.20872549019607842
West,B,369,37.12,0.10059620596205962
South,A,258,89.71,0.3477131782945736
East,A,396,46.18,0.11661616161616162
West,C,463,170.42,0.3680777537796976
West,C,440,90.69,0.20611363636363636
East,B,302,149.05,0.4935430463576159
South,C,264,94.24,0.35696969696969694
North,C,127,27.22,0.21433070866141732
East,A,274,89.4,0.32627737226277376
North,A,412,192.3,0.46674757281553403
North,C,284,65.85,0.23186619718309856
North,A,400,44.64,0.1116
South,B,94,44.4,0.47234042553191485
South,C,443,201.15,0.45406320541760725
East,B,476,121.44,0.25512605042016806
West,C,156,61.78,0.39602564102564103
East,B,124,47.39,0.38217741935483873
North,B,203,96.59,0.47581280788177344
East,A,151,64.06,0.4242384105960265
South,A,69,19.21,0.2784057971014493
West,A,267,78.06,0.29235955056179774
East,A,387,159.43,0.4119638242894057
North,C,382,135.87,0.35568062827225133
West,A,429,58.29,0.13587412587412587
East,C,175,22.12,0.1264
West,C,259,108.95,0.4206563706563707
South,A,447,133.95,0.29966442953020134
East,B,187,66.08,0.3533689839572192
East,B,211,25.94,0.12293838862559242
South,A,274,67.05,0.2447080291970803
South,C,204,38.39,0.18818627450980394
North,B,437,93.06,0.21295194508009155
North,A,329,102.35,0.3110942249240121
West,C,347,69.87,0.20135446685878963
East,A,486,152.72,0.314238683127572
North,A,277,84.74,0.3059205776173285
South,B,406,158.79,0.39110837438423646
West,C,444,160.06,0.3604954954954955
South,A,403,186.75,0.4633995037220844
East,C,229,113.36,0.49502183406113537
West,C,460,127.55,0.2772826086956522
East,B,268,69.3,0.25858208955223877
South,C,147,33.75,0.22959183673469388
East,A,323,90.32,0.2796284829721362
East,A,86,22.25,0.25872093023255816
West,A,461,81.63,0.17707158351409977
West,C,494,164.09,0.332165991902834
North,C,239,95.91,0.4012970711297071
East,A,120,52.31,0.4359166666666667
West,A,407,70.53,0.1732923832923833
North,C,58,16.21,0.27948275862068966
North,B,206,80.82,0.3923300970873786
North,A,243,99.52,0.40954732510288067
West,B,325,38.92,0.11975384615384616
South,A,63,26.01,0.41285714285714287
South,B,74,23.94,0.32351351351351354
North,C,498,192.14,0.38582329317269076
West,A,418,155.59,0.3722248803827751
West,A,110,11.92,0.10836363636363636
East,C,283,137.5,0.48586572438162545
South,A,295,31.38,0.1063728813559322
South,A,170,26.55,0.1561764705882353
North,A,402,150.64,0.37472636815920396
West,A,387,53.71,0.13878552971576227
South,C,156,76.73,0.4918589743589744
East,A,248,97.36,0.3925806451612903
South,B,320,43.38,0.1355625
East,A,149,61.35,0.41174496644295305
North,C,385,111.06,0.2884675324675325
East,C,328,131.19,0.39996951219512195
North,C,442,122.85,0.27794117647058825
West,B,229,44.24,0.1931877729257642
East,B,336,67.26,0.20017857142857146
East,B,437,165.82,0.3794508009153318
West,B,134,24.88,0.18567164179104476
East,C,427,80.25,0.1879391100702576
